epochs,test loss,train loss,test acc,train acc
73.0,1.4849011898040771,1.4645394086837769,0.9764705882352941,0.9966089466089466
74.0,1.4865914583206177,1.4653615951538086,0.9747899159663865,0.9959235209235209
75.0,1.4870076179504395,1.4649165868759155,0.9742296918767507,0.9963564213564213
76.0,1.4852066040039062,1.46441650390625,0.9754201680672269,0.9967171717171717
77.0,1.4846664667129517,1.4643853902816772,0.976610644257703,0.9967532467532467
78.0,1.4846352338790894,1.4643778800964355,0.9762605042016806,0.9967532467532467
79.0,1.484209656715393,1.4643577337265015,0.976890756302521,0.9967893217893218
80.0,1.4846540689468384,1.4644289016723633,0.976610644257703,0.9967532467532467
81.0,1.4865833520889282,1.4653321504592896,0.9749299719887955,0.9958874458874459
82.0,1.4858325719833374,1.4646714925765991,0.9757002801120448,0.9965007215007216
83.0,1.4852334260940552,1.4643464088439941,0.9757703081232493,0.9968253968253968
84.0,1.4842480421066284,1.4641849994659424,0.9769607843137255,0.996969696969697
85.0,1.4848250150680542,1.4641659259796143,0.9759803921568627,0.997005772005772
86.0,1.4861648082733154,1.4641417264938354,0.9751400560224089,0.9970418470418471
87.0,1.4847370386123657,1.4640977382659912,0.9764005602240896,0.9970418470418471
88.0,1.4841233491897583,1.464094638824463,0.9771708683473389,0.9970418470418471
89.0,1.484476923942566,1.4640963077545166,0.976610644257703,0.9970418470418471
90.0,1.4845086336135864,1.464094638824463,0.976750700280112,0.9970418470418471
91.0,1.4853876829147339,1.464125394821167,0.9756302521008403,0.9970418470418471
92.0,1.4837440252304077,1.4640969038009644,0.9775210084033613,0.9970418470418471
93.0,1.483879566192627,1.4640717506408691,0.9773109243697479,0.9970779220779221
94.0,1.4885181188583374,1.4648360013961792,0.9726190476190476,0.9965367965367965
95.0,1.4851685762405396,1.4642066955566406,0.9764705882352941,0.996969696969697
96.0,1.485169529914856,1.4641962051391602,0.9762605042016806,0.996969696969697
97.0,1.4844765663146973,1.4640567302703857,0.9768207282913165,0.9970779220779221
98.0,1.4843220710754395,1.4640520811080933,0.9771008403361344,0.9970779220779221
99.0,1.4844253063201904,1.4640454053878784,0.9769607843137255,0.9970779220779221
100.0,1.4847303628921509,1.4640227556228638,0.9764705882352941,0.9971139971139971
